"i","Seed","R12","R15","R12R23","R12R25","R15R52","R15R52R23","R15R54","R12R23R34","R12R25R54","R15R52R23R34"
135,0.06539133720934771,0.15399236786533588,0.15396027510984955,0.09287044732939465,0.061913631552929754,0.0414362911086035,0.012118019608152477,0.2965218901920981,0.06962740362158777,0.04641826908105851,0.005750067321663659
136,0.0640835104651608,0.15280999955340824,0.1525418774967662,0.09300784386439918,0.06200522924293277,0.04154296630451307,0.012245457158722573,0.29829835490490403,0.07055610809488172,0.04703740539658781,0.005871247517745183
137,0.0628018402558576,0.15162938461873401,0.15112885203440293,0.09313568080727878,0.06209045387151917,0.04164572822398622,0.012372260384962426,0.3000584534914052,0.07148618653352572,0.047657457689017135,0.005993702089332409
138,0.06154580345074048,0.15045074061671795,0.1497214096831513,0.09325406589272031,0.06216937726181352,0.041744612743952456,0.012498412150456719,0.301802247937956,0.0724175433415985,0.048278362227732324,0.006117424693182033
139,0.060314887381725725,0.14927427783677655,0.14831975277553255,0.09336310728421654,0.062242071522811006,0.0418396560129114,0.012623895705415866,0.3035298026650693,0.0733500840005257,0.04890005600035046,0.006242408814686601
140,0.059108589634091234,0.14810019948129097,0.14692407524979786,0.09346291351947514,0.0623086090129834,0.04193089442939285,0.012748694684439175,0.3052411844278639,0.07428371507336787,0.04952247671557857,0.00636864777174076
141,0.05792641784140944,0.146928701840593,0.14553456287801173,0.0935535934576124,0.062369062305074906,0.042018364621085255,0.012872793104171141,0.30693646221920773,0.07521834420856262,0.05014556280570841,0.006496134718585151
142,0.05676788948458129,0.14575997446406752,0.14415139348873995,0.09363525622808654,0.06242350415205766,0.04210210342461569,0.012996175360855941,0.30861570717549247,0.07615388014313874,0.050769253428759153,0.006624862649626862
143,0.05563253169488968,0.14459420032745385,0.14277473718446193,0.09370801118132614,0.062472007454217396,0.04218214786596509,0.013118826227795076,0.3102789924849779,0.0770902327054196,0.05139348847027973,0.006754824403235422
144,0.05451988106099192,0.1434315559964263,0.14140475655382412,0.09377196784101063,0.06251464522734039,0.04225853514150267,0.013240730852712917,0.3119263932986448,0.07802731281723287,0.052018208544821906,0.006886012665513373
145,0.0534294834397721,0.1422722117865325,0.14004160687884912,0.0938272358579604,0.06255149057197357,0.04233130259962402,0.013361874755034803,0.3135579866434966,0.07896503249564298,0.05264335499709531,0.0070184199740405025
146,0.05236089377097666,0.14111633191956693,0.13868543633721223,0.09387392496559525,0.06258261664373013,0.04240048772297746,0.0134822438230822,0.31517385133825254,0.07990330485422258,0.05326886990281505,0.007152038721590851
147,0.05131367589555716,0.13996407467645494,0.13733638619969504,0.09391214493692092,0.0626080966246139,0.042466128111263934,0.013601824311189241,0.3167740679113742,0.08084204410387853,0.05389469606925235,0.007286861159821673
148,0.05028740237764604,0.13881559254672118,0.13599459102292355,0.0939420055430041,0.06262800369533601,0.042528261464595644,0.013720602836744932,0.31835871852137065,0.08178116555324774,0.05452077703549849,0.007422879402933565
149,0.04928165433009314,0.13767103237461523,0.13466017883749515,0.0939636165128975,0.06264241100859828,0.04258692556739943,0.013838566377165056,0.31992788687932744,0.08272058560867779,0.05514705707245185,0.007560085431301014
150,0.04829602124349129,0.13653053550196495,0.13333327133159797,0.09397708749497741,0.06265139166331822,0.04264215827285079,0.013955702266797803,0.32148165817360624,0.08366022177380676,0.05577348118253783,0.007698471095072665
151,0.047330100818621476,0.13539423790782718,0.13201398403022235,0.09398252801965662,0.06265501867977102,0.04269399748782506,0.01407199819376693,0.32302011899666316,0.08459999264875653,0.05639999509917101,0.007838028117740644
152,0.046383498802249075,0.13426227034500404,0.13070242647006297,0.09398004746343731,0.06265336497562482,0.04274248115835247,0.014187442196756212,0.32454335727393496,0.0855398179289531,0.057026545285968726,0.007978748099678313
153,0.045455828826204116,0.13313475847349124,0.1293987023702083,0.09396975501426835,0.06264650334284551,0.04278764725556404,0.014302022661738764,0.32605146219474335,0.08647961840358748,0.05765307893572497,0.008120622521645875
154,0.04454671224968004,0.13201182299092343,0.1281029097987109,0.09395175963817291,0.06263450642544856,0.042829533762115755,0.01441572831865476,0.3275445241451688,0.08741931595373016,0.05827954396915343,0.008263642748263262
155,0.043655778004686445,0.1308935797600812,0.12681514133513083,0.09392617004711296,0.06261744669807526,0.04286817865907855,0.014528548238040907,0.32902263464284626,0.08835883355011188,0.05890588903340791,0.00840780003144981
156,0.04278266244459274,0.12978013993352147,0.1255354842291431,0.09389309466805777,0.0625953964453718,0.04290361991328207,0.01464047182761497,0.33048588627363623,0.08929809525058302,0.059532063500388664,0.008553085513830218
157,0.04192700919570088,0.1286716100753932,0.12426402055529598,0.09385264161322465,0.06256842774214973,0.042935895465100404,0.014751488828818512,0.3319343726301263,0.09023702619726359,0.06015801746484238,0.008699490232106368
158,0.041088469011786886,0.12756809228049817,0.12300082736400791,0.09380491865146051,0.06253661243430697,0.04296504321666818,0.01486158931332093,0.3333681882519182,0.09117555261339584,0.06078370174226388,0.008847005120394554
159,0.040266699631551196,0.12646968429065553,0.1217459768288866,0.09375003318073397,0.06250002212048927,0.04299110102051588,0.01497076367948773,0.33478742856765675,0.09211360179991045,0.06140906786660695,0.008995621013527763
160,0.03946136563892019,0.1253764796084278,0.1204995363904532,0.09368809220170808,0.06245872813447202,0.04301410666861329,0.015079002648815948,0.3361921898387593,0.09305110213171779,0.062034068087811846,0.00914532865032264
161,0.03867213832614182,0.12428856760826479,0.11926156889635263,0.09361920229236473,0.06241280152824312,0.043034097881810354,0.01518629726233947,0.337582569104803,0.09398798305373486,0.06265865536915656,0.009296118676810801
162,0.03789869555961901,0.12320603364512037,0.11803213273812888,0.09354346958365214,0.062362313055768066,0.04305111229966492,0.015292638877006937,0.33895866413053016,0.09492417507665851,0.06328278338443899,0.009447981649434195
163,0.03714072164842665,0.12212895916059627,0.11681128198464294,0.093460999736128,0.06230733315741863,0.04306518747064723,0.015398019162034857,0.34032057335443167,0.09585960977249504,0.06390640651499667,0.009600908038204264
164,0.03639790721545813,0.121057421786666,0.11559906651220903,0.09337189791757085,0.0622479319450472,0.04307636084271098,0.015502430095238391,0.3416683958388699,0.09679421976985632,0.06452947984657086,0.009754888229824612
165,0.03566994907114897,0.1199914954470303,0.1143955321315233,0.0932762687815336,0.06218417918768903,0.04308466975422135,0.015605863959342273,0.34300223122170304,0.09772793874903203,0.06515195916602133,0.009909912530776997
166,0.034956550089726,0.11893125045615542,0.11320072071145738,0.09317421644681309,0.062116144297875354,0.04309015142523031,0.015708313338274178,0.34432217966937445,0.09866070143684737,0.06577380095789823,0.010065971170370419
167,0.0342574190879315,0.11787675361604344,0.11201467029978805,0.09306584447781065,0.0620438963185404,0.043092842949089986,0.015809771113442818,0.3456283418314297,0.0995924436013155,0.06639496240087699,0.01022305430375316
168,0.03357227070617288,0.11682806831078357,0.11083741524093206,0.09295125586575899,0.06196750391050596,0.04309278128439495,0.01591023046000293,0.3469208187964273,0.1005231020460936,0.0670154013640624,0.010381152014887589
169,0.03290082529204944,0.11578525459893205,0.10966898629075433,0.09283055301079143,0.0618870353405276,0.043090003247244574,0.01600968484310927,0.34819971204920724,0.10145261460475119,0.06763507640316746,0.010540254319487618
170,0.03224280878620846,0.1147483693037672,0.10850941072851591,0.09270383770482997,0.06180255846988662,0.04308454550381669,0.016108128014161643,0.34946512342948516,0.10238092013485911,0.06825394675657273,0.01070035116791871
171,0.031597952610484314,0.11371746610146548,0.10735871246602657,0.0925712111152693,0.061714140743512835,0.04307644456324421,0.016205554007042926,0.3507171550917373,0.10330795851190741,0.0688719723412716,0.010861432448060327
172,0.030965993558274656,0.11269259560724318,0.1062169121540659,0.09243277376943444,0.061621849179622934,0.04306573677078634,0.016301957134351962,0.3519559094663453,0.1042336706230601,0.06948911374870673,0.011023487988130756
173,0.03034667368710918,0.11167380545950756,0.10508402728613483,0.09228862553979024,0.06152575035986013,0.043052458301286387,0.016397331983633162,0.3531814892219691,0.10515799836075444,0.07010533224050296,0.011186507559474276
174,0.029739740213367023,0.11066114040206039,0.10396007229959878,0.09213886562988123,0.06142591041992079,0.04303664515290821,0.01649167341360455,0.35439399722911685,0.10608088461615235,0.07072058974410156,0.011350480879310608
175,0.029144945409099707,0.10965464236439591,0.10284505867428162,0.09198359256098129,0.06132239504065417,0.043018333141143686,0.016584976550385953,0.35559353652488146,0.10700227327245117,0.07133484884830077,0.011515397613446653
176,0.028562046500917725,0.10865435054013423,0.10173899502856916,0.09182290415943269,0.061215269439621765,0.04299755789308363,0.016677236783728955,0.35678021027881546,0.10792210919806099,0.07194807279870731,0.011681247378950512
177,0.027990805570899377,0.10766030146363054,0.10064188721307869,0.09165689754465467,0.06110459836310309,0.0429743548419449,0.016768449763250166,0.3579541217599143,0.10884033823965532,0.07256022549310352,0.011848019746787801
178,0.027430989459481404,0.10667252908479961,0.09955373840195077,0.09148566911780248,0.060990446078534974,0.04294875922184649,0.016858611394669334,0.35911537430468055,0.10975690721510187,0.07317127147673455,0.012015704244420304
179,0.02688236967029178,0.10569106484219407,0.09847454918181742,0.09130931455105769,0.06087287636737178,0.0429208060628276,0.01694771783605372,0.3602640712862415,0.11067176390627989,0.0737811759375199,0.012184290358366998
180,0.026344722276885963,0.1047159377343742,0.09740431763850033,0.09112792877753154,0.060751952518354344,0.042890530186100985,0.017035765494070147,0.36140031608449324,0.11158485705179047,0.07438990470119362,0.012353767536727536
181,0.025817827831348263,0.1037471743896066,0.09634303944149132,0.09094160598176343,0.0606277373211756,0.04285796619953476,0.017122751020246053,0.3625242120572451,0.11249613633956579,0.07499742422637717,0.012524125191668237
182,0.02530147127472131,0.10278479913392759,0.0952907079262658,0.09075043959079691,0.06050029306053126,0.04282314849335638,0.0172086713072408,0.36363586251233926,0.11340555239938342,0.07560370159958893,0.012695352701870699
183,0.024795441849226895,0.10182883405760701,0.0942473141744795,0.09055452226581613,0.060369681510544074,0.04278611123607224,0.01729352348512853,0.36473537068071926,0.11431305679529138,0.07620870453019424,0.012867439414943107
184,0.02429953301224237,0.10087929908004717,0.09321284709209715,0.09035394589432602,0.06023596392955066,0.04274688837059691,0.017377304917693678,0.3658228396904248,0.11521860201794955,0.07681240134529968,0.013040374649794392
185,0.023813542351997532,0.09993621201315092,0.09218729348550096,0.09014880158286001,0.06009920105523999,0.04270551361058586,0.017460013198740323,0.36689837254148744,0.11612214147689282,0.07741476098459518,0.01321414769897133
186,0.023337271504957586,0.09899958862319216,0.09117063813562559,0.08993917965019937,0.059959453100132905,0.042662020436965806,0.017541646148416433,0.3679620720817048,0.11702362949272141,0.07801575299514758,0.013388747830958732
187,0.022870526074858444,0.09806944269122138,0.09016286387016542,0.08972516962108872,0.05981677974739246,0.042616442094656995,0.017622201809554063,0.3690140409832697,0.1179230212892234,0.07861534752614892,0.013564164292442896
188,0.022413115553361285,0.09714578607203816,0.08916395163389865,0.08950686022043244,0.05967124014695494,0.04256881158948174,0.017701678444026463,0.37005438172023314,0.11882027298543428,0.07921351532362285,0.013740386310538437
189,0.021964853242294066,0.09622862875176198,0.08817388055717225,0.08928433936795761,0.05952289291197172,0.042519161685253846,0.01778007452912309,0.3710831965467781,0.11971534158763861,0.0798102277250924,0.013917403094978702
190,0.021525556177448193,0.09531797890403175,0.08719262802259027,0.08905769417332869,0.05937179611555245,0.04246752490104348,0.017857388753943382,0.37210058747628394,0.12060818498131819,0.08040545665421212,0.014095203840269932
191,0.02109504505389924,0.09441384294486414,0.08622016972994756,0.08882701093170024,0.05921800728780015,0.04241393350861243,0.017933620015810208,0.37310665626115996,0.12149876192305148,0.08099917461536764,0.014273777727809366
192,0.020673144152821274,0.0935162255862001,0.08525647975944957,0.08859237511969384,0.05906158341312921,0.04235841953001448,0.01800876741670378,0.3741015043734286,0.12238703203236848,0.08159135468824565,0.014453113927967469
193,0.020259681269764854,0.09262512988816819,0.0843015306332586,0.08835387139178598,0.05890258092785731,0.04230101473535619,0.01808283025971683,0.37508523298603763,0.12327295578356541,0.08218197052237694,0.014633201602134506
194,0.01985448764436957,0.0917405573100928,0.08335529337540531,0.0881115835770939,0.05874105571806259,0.04224175064071311,0.0181558080455318,0.3760579429548829,0.12415649449748327,0.08277099633165551,0.014814029904731674
195,0.019457397891482178,0.0908625077602748,0.08241773757010401,0.08786559467654667,0.058577063117697774,0.04218065850619669,0.01822770046892076,0.3770197348015221,0.1250376103332542,0.08335840688883614,0.014995587985186992
196,0.019068249933652543,0.08999097964457181,0.08148883141850895,0.08761598686042926,0.05841065790695284,0.04211776933416744,0.01829850741526873,0.37797070869656174,0.12591626628001967,0.08394417752001311,0.0151778649898762
197,0.018686884934979494,0.08912596991380402,0.08056854179394846,0.0873628414662874,0.05824189431085826,0.04205311386758977,0.01836822895712105,0.3789109644436984,0.12679242614862396,0.08452828409908264,0.015360850064028887
198,0.018313147236279914,0.08826747411001169,0.07965683429567258,0.08710623899718163,0.05807082599812108,0.04198672258852411,0.018436865350755376,0.3798406014643978,0.12766605456328683,0.08511070304219122,0.015544532353600097
